(8, 5, 2)	1	0	222662	508415	16	15
(5, 9, 2)	2	0	463121	375221	20	20
(9, 5, 2)	2	3	408536	629407	22	21
(5, 10, 2)	2	1	213565	79455	9	9
(10, 5, 2)	1	0	193624	418103	17	16
(6, 7, 2)	2	0	736493	961777	53	53
(7, 6, 2)	2	0	508927	120088	9	9
(6, 8, 2)	2	0	487354	264290	26	26
(8, 6, 2)	1	0	200446	216564	13	12
(6, 9, 2)	2	0	619399	720466	38	38
(9, 6, 2)	1	0	456645	410119	29	28
(6, 10, 2)	2	0	563355	492855	28	28
(10, 6, 2)	1	0	290715	331158	20	19
(7, 8, 2)	2	0	514227	23821	8	8
(8, 7, 2)	1	0	105422	685106	15	14
(7, 9, 2)	2	0	723156	250725	15	15
(9, 7, 2)	1	0	882692	850163	29	28
(7, 10, 2)	2	0	747293	164250	17	17
(10, 7, 2)	1	0	178796	670164	18	17
(8, 9, 2)	1	0	122713	150726	11	10
(9, 8, 2)	2	1	362282	243857	17	17
(8, 10, 2)	1	0	69622	179576	14	13
(10, 8, 2)	2	1	496771	310804	26	26
(9, 10, 2)	2	0	801712	448213	27	27
(10, 9, 2)	1	0	180393	324594	22	21
(0, 1, 3)	1	0	314349	679029	31	30
(1, 0, 3)	2	0	690555	387148	35	35
(0, 2, 3)	1	0	287932	265501	28	27
(2, 0, 3)	0	0	766605	995168	98	97
(0, 3, 3)	1	1	27424	125853	12	11
(3, 0, 3)	2	0	322134	87824	17	17
(0, 4, 3)	1	0	237681	624552	23	22
(4, 0, 3)	2	0	600111	441138	25	25
(0, 5, 3)	1	0	281326	413767	18	17
(5, 0, 3)	2	0	469553	87661	19	19
(0, 6, 3)	1	0	195484	315026	15	14
(6, 0, 3)	2	0	219537	44642	12	12
(0, 7, 3)	1	0	206142	666664	17	16
(7, 0, 3)	2	0	415283	89170	9	9
(0, 8, 3)	1	0	846909	938793	65	64
(8, 0, 3)	1	0	272967	266179	21	20
(0, 9, 3)	1	1	27157	197768	12	11
(9, 0, 3)	2	0	211780	85520	18	18
(0, 10, 3)	1	0	27455	103486	15	14
(10, 0, 3)	2	0	270953	220073	16	16
(1, 2, 3)	1	0	578874	297442	30	29
(2, 1, 3)	1	0	236197	399346	26	25
(1, 3, 3)	1	1	309735	239947	12	11
(3, 1, 3)	2	0	878183	809788	45	45
(1, 4, 3)	1	0	707596	849449	36	35
(4, 1, 3)	2	0	798266	465643	25	25
(1, 5, 3)	1	1	328250	551977	18	17
(5, 1, 3)	2	0	603170	315405	25	25
(1, 6, 3)	1	0	158195	163475	11	10
(6, 1, 3)	2	0	232312	149390	12	12
(1, 7, 3)	1	0	408671	820511	18	17
(7, 1, 3)	2	0	822778	337420	21	21
(1, 8, 3)	2	0	292760	146622	18	18
(8, 1, 3)	1	0	287674	496196	27	26
(1, 9, 3)	1	1	145594	181627	12	11
(9, 1, 3)	2	0	441544	263205	19	19
(1, 10, 3)	1	0	161607	104824	15	14
(10, 1, 3)	1	0	773400	766083	45	44
(2, 3, 3)	1	0	40163	124109	10	9
(3, 2, 3)	0	0	998542	834682	98	97
(2, 4, 3)	1	0	298760	785157	34	33
(4, 2, 3)	2	0	883362	353655	35	35
(2, 5, 3)	1	0	218944	491851	23	22
(5, 2, 3)	2	0	513871	149774	20	20
(2, 6, 3)	1	0	77120	168679	11	10
(6, 2, 3)	2	0	220424	78173	12	12
(2, 7, 3)	1	0	184515	798090	19	18
(7, 2, 3)	2	0	639726	77489	13	13
(2, 8, 3)	2	0	236108	349470	21	21
(8, 2, 3)	1	0	320504	262340	25	24
(2, 9, 3)	1	1	40250	258532	13	12
(9, 2, 3)	2	0	596905	200129	25	25
(2, 10, 3)	1	0	39952	103193	12	11
(10, 2, 3)	1	0	821247	534135	53	52
(3, 4, 3)	1	0	435500	594661	18	17
(4, 3, 3)	0	0	990088	997601	98	97
(3, 5, 3)	1	0	358071	404881	17	16
(5, 3, 3)	2	0	508539	298639	18	18
(3, 6, 3)	2	0	319268	154539	13	13
(6, 3, 3)	2	0	194359	335863	18	18
(3, 7, 3)	1	0	617241	759205	22	21
(7, 3, 3)	2	0	406735	124921	9	9
(3, 8, 3)	2	0	406441	145315	19	19
(8, 3, 3)	1	1	35905	125130	11	10
(3, 9, 3)	1	0	605549	686895	27	26
(9, 3, 3)	1	0	230062	124380	12	11
(3, 10, 3)	1	0	197378	103874	15	14
(10, 3, 3)	1	0	62153	125342	10	9
(4, 5, 3)	1	0	550345	484218	21	20
(5, 4, 3)	1	0	652896	508313	19	18
(4, 6, 3)	1	0	404724	217947	10	9
(6, 4, 3)	2	0	287027	598053	16	16
(4, 7, 3)	1	0	454604	487553	14	13
(7, 4, 3)	2	0	625005	339898	13	13
(4, 8, 3)	2	0	522221	196851	18	18
(8, 4, 3)	1	0	328625	684459	27	26
(4, 9, 3)	1	0	543773	424087	19	18
(9, 4, 3)	2	0	494807	582764	21	21
(4, 10, 3)	2	0	596360	325518	21	21
(10, 4, 3)	1	0	588308	775315	35	34
(5, 6, 3)	1	0	386868	163649	11	10
(6, 5, 3)	1	0	279027	520151	24	23
(5, 7, 3)	1	0	456531	491681	12	11
(7, 5, 3)	2	0	571607	429449	11	11
(5, 8, 3)	2	0	522557	183895	21	21
(8, 5, 3)	1	0	329396	609613	22	21
(5, 9, 3)	1	3	575841	209151	23	23
(9, 5, 3)	1	1	246696	392937	15	14
(5, 10, 3)	2	0	558058	153883	22	22
(10, 5, 3)	1	0	267637	466167	19	18
(6, 7, 3)	1	0	276075	612177	20	19
(7, 6, 3)	2	0	501212	102229	9	9
(6, 8, 3)	2	0	233110	62118	12	12
(8, 6, 3)	1	0	207081	314907	16	15
(6, 9, 3)	1	1	236273	324109	13	12
(9, 6, 3)	1	0	498288	462825	27	26
(6, 10, 3)	2	0	160826	145544	15	15
(10, 6, 3)	1	1	315612	310451	13	12
(7, 8, 3)	2	0	631194	97178	13	13
(8, 7, 3)	1	1	355619	884912	23	22
(7, 9, 3)	2	0	693446	167834	15	15
(9, 7, 3)	1	0	385483	486333	25	24
(7, 10, 3)	2	0	635712	261967	14	14
(10, 7, 3)	1	0	657649	934054	40	39
(8, 9, 3)	1	1	36313	207955	12	11
(9, 8, 3)	2	0	350746	191056	17	17
(8, 10, 3)	1	0	36556	105079	15	14
(10, 8, 3)	2	0	348817	143385	17	17
(9, 10, 3)	1	0	229567	103110	15	14
(10, 9, 3)	1	1	61869	180570	12	11
(0, 1, 4)	1	0	225982	399241	24	23
(1, 0, 4)	2	0	315213	170839	17	17
(0, 2, 4)	1	0	216635	199033	20	19
(2, 0, 4)	2	0	143902	70282	21	21
(0, 3, 4)	1	0	410153	691834	26	25
(3, 0, 4)	2	0	415284	150022	16	16
(0, 4, 4)	1	0	113118	319568	14	13
(4, 0, 4)	2	0	349584	83674	10	10
(0, 5, 4)	1	1	82068	208141	17	16
(5, 0, 4)	2	0	387245	152120	17	17
(0, 6, 4)	1	0	184041	427004	20	19
(6, 0, 4)	2	0	349288	306336	22	22
(0, 7, 4)	1	0	58061	661331	21	20
(7, 0, 4)	2	0	463635	54450	13	13
(0, 8, 4)	1	0	542904	847320	51	50
(8, 0, 4)	1	0	731284	781510	48	47
(0, 9, 4)	1	0	583294	719172	30	29
(9, 0, 4)	2	0	248657	23457	13	13
(0, 10, 4)	1	0	110814	109776	12	11
(10, 0, 4)	1	0	530892	626469	25	24
(1, 2, 4)	1	0	376800	279131	29	28
(2, 1, 4)	2	0	176155	218909	20	20
(1, 3, 4)	1	0	264800	441858	13	12
(3, 1, 4)	1	0	645902	761832	45	44
(1, 4, 4)	1	0	306185	489135	15	14
(4, 1, 4)	2	0	424322	163167	11	11
(1, 5, 4)	1	0	203845	347920	16	15
(5, 1, 4)	2	0	486952	237231	18	18
(1, 6, 4)	1	0	578489	482334	29	28
(6, 1, 4)	2	0	334938	566995	27	27
(1, 7, 4)	1	0	89208	354998	10	9
(7, 1, 4)	1	0	734832	273493	27	26
(1, 8, 4)	2	0	246040	195556	20	20
(8, 1, 4)	1	0	385887	624937	33	32
(1, 9, 4)	1	1	191407	262646	9	8
(9, 1, 4)	2	0	238084	173832	13	13
(1, 10, 4)	1	1	267967	275790	15	14
(10, 1, 4)	1	0	275368	475806	29	28
(2, 3, 4)	1	0	215440	499035	22	21
(3, 2, 4)	2	0	895496	519208	47	47
(2, 4, 4)	1	0	129974	565757	14	13
(4, 2, 4)	1	0	590542	247692	20	19
(2, 5, 4)	2	0	233758	693133	20	20
(5, 2, 4)	1	0	658430	259772	21	20
(2, 6, 4)	1	0	275169	457822	29	28
(6, 2, 4)	2	0	163772	38823	11	11
(2, 7, 4)	1	0	197115	679725	14	13
(7, 2, 4)	2	0	362105	21604	11	11
(2, 8, 4)	2	0	165603	89500	14	14
(8, 2, 4)	1	0	128089	183382	22	21
(2, 9, 4)	1	0	110799	237684	16	15
(9, 2, 4)	2	0	381135	108482	15	15
(2, 10, 4)	1	0	130284	141490	22	21
(10, 2, 4)	2	0	188648	100534	10	10
(3, 4, 4)	1	0	559105	627518	23	22
(4, 3, 4)	2	0	713209	553487	26	26
(3, 5, 4)	1	0	349874	437888	18	17
(5, 3, 4)	2	0	303302	302738	16	16
(3, 6, 4)	1	0	482209	370551	23	22
(6, 3, 4)	2	0	454362	549115	23	23
(3, 7, 4)	1	0	209195	661599	14	13
(7, 3, 4)	2	0	865107	696109	24	24
(3, 8, 4)	2	0	722643	382733	25	25
(8, 3, 4)	1	0	94284	409950	19	18
(3, 9, 4)	1	0	547423	396916	21	20
(9, 3, 4)	2	0	227388	44878	13	13
(3, 10, 4)	2	0	160052	124282	13	13
(10, 3, 4)	1	0	644394	909175	38	37
(4, 5, 4)	2	0	673105	737186	29	29
(5, 4, 4)	1	0	860089	688580	28	27
(4, 6, 4)	1	0	689306	496914	29	28
(6, 4, 4)	2	0	251612	347928	14	14
(4, 7, 4)	1	0	352434	480621	12	11
(7, 4, 4)	2	0	361650	301551	11	11
(4, 8, 4)	2	0	573722	228723	21	21
(8, 4, 4)	1	0	139609	487149	15	14
(4, 9, 4)	2	0	532067	356191	25	25
(9, 4, 4)	2	0	259372	246517	13	13
(4, 10, 4)	2	0	544896	237797	16	16
(10, 4, 4)	1	0	558876	910719	43	42
(5, 6, 4)	1	0	745783	344529	28	27
(6, 5, 4)	2	0	217175	537632	13	13
(5, 7, 4)	1	0	427264	386319	9	8
(7, 5, 4)	2	0	493800	492631	13	13
(5, 8, 4)	2	0	532122	203548	20	20
(8, 5, 4)	1	0	80572	348165	17	16
(5, 9, 4)	2	0	477268	319433	21	21
(9, 5, 4)	2	0	770229	678420	27	27
(5, 10, 4)	2	0	367339	184946	19	19
(10, 5, 4)	1	1	363300	791886	22	21
(6, 7, 4)	1	0	186429	636738	13	12
(7, 6, 4)	1	0	928124	710888	49	48
(6, 8, 4)	2	0	278243	191757	16	16
(8, 6, 4)	1	0	228918	388301	23	22
(6, 9, 4)	2	0	390346	393964	19	19
(9, 6, 4)	2	0	357596	212571	13	13
(6, 10, 4)	2	0	167704	144824	16	16
(10, 6, 4)	1	0	308222	331743	24	23
(7, 8, 4)	2	0	839459	232120	22	22
(8, 7, 4)	1	0	58874	439209	9	8
(7, 9, 4)	0	0	990869	959405	98	97
(9, 7, 4)	1	0	291056	565061	12	11
(7, 10, 4)	2	0	385727	69011	11	11
(10, 7, 4)	1	0	374811	656236	20	19
(8, 9, 4)	1	0	96737	455820	21	20
(9, 8, 4)	2	0	345342	86875	14	14
(8, 10, 4)	1	0	92980	180475	20	19
(10, 8, 4)	2	0	159285	68940	13	13
(9, 10, 4)	2	0	284592	64354	13	13
(10, 9, 4)	1	0	570639	606871	22	21
(0, 1, 5)	1	0	269602	389439	22	21
(1, 0, 5)	2	0	378841	233675	21	21
(0, 2, 5)	1	0	525204	382493	30	29
(2, 0, 5)	2	0	185891	133814	18	18
(0, 3, 5)	1	0	348428	561449	25	24
(3, 0, 5)	2	0	584811	219092	26	26
(0, 4, 5)	1	1	101552	400911	14	13
(4, 0, 5)	2	0	637783	231673	21	21
(0, 5, 5)	1	0	133048	393880	17	16
(5, 0, 5)	2	0	334802	149049	15	15
(0, 6, 5)	1	0	312101	464936	22	21
(6, 0, 5)	2	0	168873	22387	11	11
(0, 7, 5)	1	0	36641	461227	9	8
(7, 0, 5)	2	0	753932	254207	20	20
(0, 8, 5)	2	0	213524	213805	22	22
(8, 0, 5)	2	0	499554	365026	35	35
(0, 9, 5)	1	1	79046	206283	9	8
(9, 0, 5)	2	0	238299	34193	11	11
(0, 10, 5)	2	0	285468	269590	17	17
(10, 0, 5)	2	0	232707	274915	28	28
(1, 2, 5)	2	0	398229	178107	21	21
(2, 1, 5)	2	0	143811	225252	15	15
(1, 3, 5)	2	0	422577	488198	23	23
(3, 1, 5)	1	0	811683	745427	41	40
(1, 4, 5)	2	0	169948	309693	17	17
(4, 1, 5)	2	0	363159	189536	10	10
(1, 5, 5)	2	0	329524	587415	20	20
(5, 1, 5)	2	0	240917	127178	16	16
(1, 6, 5)	1	1	112297	138841	9	8
(6, 1, 5)	2	0	125232	27542	8	8
(1, 7, 5)	1	0	96525	385162	8	7
(7, 1, 5)	2	0	515596	127046	12	12
(1, 8, 5)	2	0	295496	79076	18	18
